order,suborder,greatgroup,subgroup,code,order_code,suborder_code,greatgroup_code,subgroup_code
ultisols,ustults,kanhaplustults,plinthic kanhaplustults,HDCG,H,HD,HDC,HDCG
ultisols,ustults,kanhaplustults,ombroaquic kanhaplustults,HDCH,H,HD,HDC,HDCH
ultisols,ustults,kanhaplustults,aridic kanhaplustults,HDCI,H,HD,HDC,HDCI
ultisols,ustults,kanhaplustults,udic kanhaplustults,HDCJ,H,HD,HDC,HDCJ
ultisols,ustults,kanhaplustults,rhodic kanhaplustults,HDCK,H,HD,HDC,HDCK
ultisols,ustults,kanhaplustults,typic kanhaplustults,HDCL,H,HD,HDC,HDCL
ultisols,ustults,paleustults,typic paleustults,HDDA,H,HD,HDD,HDDA
ultisols,ustults,rhodustults,lithic rhodustults,HDEA,H,HD,HDE,HDEA
ultisols,ustults,rhodustults,psammentic rhodustults,HDEB,H,HD,HDE,HDEB
ultisols,ustults,rhodustults,typic rhodustults,HDEC,H,HD,HDE,HDEC
ultisols,ustults,haplustults,lithic haplustults,HDFA,H,HD,HDF,HDFA
ultisols,ustults,haplustults,petroferric haplustults,HDFB,H,HD,HDF,HDFB
ultisols,ustults,haplustults,aquic haplustults,HDFC,H,HD,HDF,HDFC
ultisols,ustults,haplustults,arenic haplustults,HDFD,H,HD,HDF,HDFD
ultisols,ustults,haplustults,ombroaquic haplustults,HDFE,H,HD,HDF,HDFE
ultisols,ustults,haplustults,plinthic haplustults,HDFF,H,HD,HDF,HDFF
ultisols,ustults,haplustults,kanhaplic haplustults,HDFG,H,HD,HDF,HDFG
ultisols,ustults,haplustults,typic haplustults,HDFH,H,HD,HDF,HDFH
ultisols,xerults,palexerults,aquandic palexerults,HEAA,H,HE,HEA,HEAA
ultisols,xerults,palexerults,aquic palexerults,HEAB,H,HE,HEA,HEAB
ultisols,xerults,palexerults,andic palexerults,HEAC,H,HE,HEA,HEAC
ultisols,xerults,palexerults,typic palexerults,HEAD,H,HE,HEA,HEAD
ultisols,xerults,haploxerults,lithic ruptic-inceptic haploxerults,HEBA,H,HE,HEB,HEBA
ultisols,xerults,haploxerults,lithic haploxerults,HEBB,H,HE,HEB,HEBB
ultisols,xerults,haploxerults,aquic haploxerults,HEBC,H,HE,HEB,HEBC
ultisols,xerults,haploxerults,andic haploxerults,HEBD,H,HE,HEB,HEBD
ultisols,xerults,haploxerults,lamellic haploxerults,HEBE,H,HE,HEB,HEBE
ultisols,xerults,haploxerults,psammentic haploxerults,HEBF,H,HE,HEB,HEBF
ultisols,xerults,haploxerults,arenic haploxerults,HEBG,H,HE,HEB,HEBG
ultisols,xerults,haploxerults,grossarenic haploxerults,HEBH,H,HE,HEB,HEBH
ultisols,xerults,haploxerults,typic haploxerults,HEBI,H,HE,HEB,HEBI
mollisols,albolls,natralbolls,leptic natralbolls,IAAA,I,IA,IAA,IAAA
mollisols,albolls,natralbolls,typic natralbolls,IAAB,I,IA,IAA,IAAB
mollisols,albolls,argialbolls,xerertic argialbolls,IABA,I,IA,IAB,IABA
mollisols,albolls,argialbolls,vertic argialbolls,IABB,I,IA,IAB,IABB
mollisols,albolls,argialbolls,argiaquic xeric argialbolls,IABC,I,IA,IAB,IABC
mollisols,albolls,argialbolls,argiaquic argialbolls,IABD,I,IA,IAB,IABD
mollisols,albolls,argialbolls,xeric argialbolls,IABE,I,IA,IAB,IABE
mollisols,albolls,argialbolls,aquandic argialbolls,IABF,I,IA,IAB,IABF
mollisols,albolls,argialbolls,typic argialbolls,IABG,I,IA,IAB,IABG
mollisols,aquolls,cryaquolls,vertic cryaquolls,IBAA,I,IB,IBA,IBAA
mollisols,aquolls,cryaquolls,histic cryaquolls,IBAB,I,IB,IBA,IBAB
mollisols,aquolls,cryaquolls,thapto-histic cryaquolls,IBAC,I,IB,IBA,IBAC
mollisols,aquolls,cryaquolls,aquandic cryaquolls,IBAD,I,IB,IBA,IBAD
mollisols,aquolls,cryaquolls,argic cryaquolls,IBAE,I,IB,IBA,IBAE
mollisols,aquolls,cryaquolls,calcic cryaquolls,IBAF,I,IB,IBA,IBAF
mollisols,aquolls,cryaquolls,cumulic cryaquolls,IBAG,I,IB,IBA,IBAG
mollisols,aquolls,cryaquolls,typic cryaquolls,IBAH,I,IB,IBA,IBAH
mollisols,aquolls,duraquolls,natric duraquolls,IBBA,I,IB,IBB,IBBA
mollisols,aquolls,duraquolls,vertic duraquolls,IBBB,I,IB,IBB,IBBB
mollisols,aquolls,duraquolls,argic duraquolls,IBBC,I,IB,IBB,IBBC
mollisols,aquolls,duraquolls,typic duraquolls,IBBD,I,IB,IBB,IBBD
mollisols,aquolls,natraquolls,petrocalcic natraquolls,IBCA,I,IB,IBC,IBCA
mollisols,aquolls,natraquolls,vertic natraquolls,IBCB,I,IB,IBC,IBCB
mollisols,aquolls,natraquolls,glossic natraquolls,IBCC,I,IB,IBC,IBCC
mollisols,aquolls,natraquolls,typic natraquolls,IBCD,I,IB,IBC,IBCD
mollisols,aquolls,calciaquolls,petrocalcic calciaquolls,IBDA,I,IB,IBD,IBDA
mollisols,aquolls,calciaquolls,aeric calciaquolls,IBDB,I,IB,IBD,IBDB
mollisols,aquolls,calciaquolls,typic calciaquolls,IBDC,I,IB,IBD,IBDC
mollisols,aquolls,argiaquolls,arenic argiaquolls,IBEA,I,IB,IBE,IBEA
mollisols,aquolls,argiaquolls,grossarenic argiaquolls,IBEB,I,IB,IBE,IBEB
mollisols,aquolls,argiaquolls,vertic argiaquolls,IBEC,I,IB,IBE,IBEC
mollisols,aquolls,argiaquolls,abruptic argiaquolls,IBED,I,IB,IBE,IBED
mollisols,aquolls,argiaquolls,typic argiaquolls,IBEE,I,IB,IBE,IBEE
mollisols,aquolls,epiaquolls,cumulic vertic epiaquolls,IBFA,I,IB,IBF,IBFA
mollisols,aquolls,epiaquolls,fluvaquentic vertic epiaquolls,IBFB,I,IB,IBF,IBFB
mollisols,aquolls,epiaquolls,vertic epiaquolls,IBFC,I,IB,IBF,IBFC
mollisols,aquolls,epiaquolls,histic epiaquolls,IBFD,I,IB,IBF,IBFD
mollisols,aquolls,epiaquolls,thapto-histic epiaquolls,IBFE,I,IB,IBF,IBFE
mollisols,aquolls,epiaquolls,aquandic epiaquolls,IBFF,I,IB,IBF,IBFF
mollisols,aquolls,epiaquolls,duric epiaquolls,IBFG,I,IB,IBF,IBFG
mollisols,aquolls,epiaquolls,cumulic epiaquolls,IBFH,I,IB,IBF,IBFH
mollisols,aquolls,epiaquolls,fluvaquentic epiaquolls,IBFI,I,IB,IBF,IBFI
mollisols,aquolls,epiaquolls,typic epiaquolls,IBFJ,I,IB,IBF,IBFJ
mollisols,aquolls,endoaquolls,lithic endoaquolls,IBGA,I,IB,IBG,IBGA
mollisols,aquolls,endoaquolls,cumulic vertic endoaquolls,IBGB,I,IB,IBG,IBGB
mollisols,aquolls,endoaquolls,fluvaquentic vertic endoaquolls,IBGC,I,IB,IBG,IBGC
mollisols,aquolls,endoaquolls,vertic endoaquolls,IBGD,I,IB,IBG,IBGD
mollisols,aquolls,endoaquolls,histic endoaquolls,IBGE,I,IB,IBG,IBGE
mollisols,aquolls,endoaquolls,thapto-histic endoaquolls,IBGF,I,IB,IBG,IBGF
mollisols,aquolls,endoaquolls,aquandic endoaquolls,IBGG,I,IB,IBG,IBGG
mollisols,aquolls,endoaquolls,duric endoaquolls,IBGH,I,IB,IBG,IBGH
mollisols,aquolls,endoaquolls,cumulic endoaquolls,IBGI,I,IB,IBG,IBGI
mollisols,aquolls,endoaquolls,fluvaquentic endoaquolls,IBGJ,I,IB,IBG,IBGJ
mollisols,aquolls,endoaquolls,typic endoaquolls,IBGK,I,IB,IBG,IBGK
mollisols,rendolls,cryrendolls,lithic cryrendolls,ICAA,I,IC,ICA,ICAA
mollisols,rendolls,cryrendolls,typic cryrendolls,ICAB,I,IC,ICA,ICAB
mollisols,rendolls,haprendolls,lithic haprendolls,ICBA,I,IC,ICB,ICBA
mollisols,rendolls,haprendolls,vertic haprendolls,ICBB,I,IC,ICB,ICBB
mollisols,rendolls,haprendolls,inceptic haprendolls,ICBC,I,IC,ICB,ICBC
mollisols,rendolls,haprendolls,entic haprendolls,ICBD,I,IC,ICB,ICBD
mollisols,rendolls,haprendolls,typic haprendolls,ICBE,I,IC,ICB,ICBE
mollisols,gelolls,haplogelolls,lithic haplogelolls,IDAA,I,ID,IDA,IDAA
mollisols,gelolls,haplogelolls,andic haplogelolls,IDAB,I,ID,IDA,IDAB
mollisols,gelolls,haplogelolls,aquic haplogelolls,IDAC,I,ID,IDA,IDAC
mollisols,gelolls,haplogelolls,oxyaquic haplogelolls,IDAD,I,ID,IDA,IDAD
mollisols,gelolls,haplogelolls,turbic haplogelolls,IDAE,I,ID,IDA,IDAE
mollisols,gelolls,haplogelolls,cumulic haplogelolls,IDAF,I,ID,IDA,IDAF
mollisols,gelolls,haplogelolls,typic haplogelolls,IDAG,I,ID,IDA,IDAG
mollisols,cryolls,duricryolls,argic duricryolls,IEAA,I,IE,IEA,IEAA
mollisols,cryolls,duricryolls,calcic duricryolls,IEAB,I,IE,IEA,IEAB
mollisols,cryolls,duricryolls,typic duricryolls,IEAC,I,IE,IEA,IEAC
mollisols,cryolls,natricryolls,typic natricryolls,IEBA,I,IE,IEB,IEBA
mollisols,cryolls,palecryolls,aquic palecryolls,IECA,I,IE,IEC,IECA
mollisols,cryolls,palecryolls,oxyaquic palecryolls,IECB,I,IE,IEC,IECB
mollisols,cryolls,palecryolls,abruptic palecryolls,IECC,I,IE,IEC,IECC
mollisols,cryolls,palecryolls,pachic palecryolls,IECD,I,IE,IEC,IECD
mollisols,cryolls,palecryolls,ustic palecryolls,IECE,I,IE,IEC,IECE
mollisols,cryolls,palecryolls,xeric palecryolls,IECF,I,IE,IEC,IECF
mollisols,cryolls,palecryolls,typic palecryolls,IECG,I,IE,IEC,IECG
mollisols,cryolls,argicryolls,lithic argicryolls,IEDA,I,IE,IED,IEDA
mollisols,cryolls,argicryolls,vertic argicryolls,IEDB,I,IE,IED,IEDB
mollisols,cryolls,argicryolls,andic argicryolls,IEDC,I,IE,IED,IEDC
mollisols,cryolls,argicryolls,vitrandic argicryolls,IEDD,I,IE,IED,IEDD
mollisols,cryolls,argicryolls,abruptic argicryolls,IEDE,I,IE,IED,IEDE
mollisols,cryolls,argicryolls,aquic argicryolls,IEDF,I,IE,IED,IEDF
mollisols,cryolls,argicryolls,oxyaquic argicryolls,IEDG,I,IE,IED,IEDG
mollisols,cryolls,argicryolls,calcic pachic argicryolls,IEDH,I,IE,IED,IEDH
mollisols,cryolls,argicryolls,pachic argicryolls,IEDI,I,IE,IED,IEDI
mollisols,cryolls,argicryolls,calcic argicryolls,IEDJ,I,IE,IED,IEDJ
mollisols,cryolls,argicryolls,alfic argicryolls,IEDK,I,IE,IED,IEDK
mollisols,cryolls,argicryolls,ustic argicryolls,IEDL,I,IE,IED,IEDL
mollisols,cryolls,argicryolls,xeric argicryolls,IEDM,I,IE,IED,IEDM
mollisols,cryolls,argicryolls,typic argicryolls,IEDN,I,IE,IED,IEDN
mollisols,cryolls,calcicryolls,lithic calcicryolls,IEEA,I,IE,IEE,IEEA
mollisols,cryolls,calcicryolls,vitrandic calcicryolls,IEEB,I,IE,IEE,IEEB
mollisols,cryolls,calcicryolls,petrocalcic calcicryolls,IEEC,I,IE,IEE,IEEC
mollisols,cryolls,calcicryolls,pachic calcicryolls,IEED,I,IE,IEE,IEED
mollisols,cryolls,calcicryolls,ustic calcicryolls,IEEE,I,IE,IEE,IEEE
mollisols,cryolls,calcicryolls,xeric calcicryolls,IEEF,I,IE,IEE,IEEF
mollisols,cryolls,calcicryolls,typic calcicryolls,IEEG,I,IE,IEE,IEEG
mollisols,cryolls,haplocryolls,lithic haplocryolls,IEFA,I,IE,IEF,IEFA
mollisols,cryolls,haplocryolls,vertic haplocryolls,IEFB,I,IE,IEF,IEFB
mollisols,cryolls,haplocryolls,andic haplocryolls,IEFC,I,IE,IEF,IEFC
mollisols,cryolls,haplocryolls,vitrandic haplocryolls,IEFD,I,IE,IEF,IEFD
mollisols,cryolls,haplocryolls,aquic cumulic haplocryolls,IEFE,I,IE,IEF,IEFE
mollisols,cryolls,haplocryolls,cumulic haplocryolls,IEFF,I,IE,IEF,IEFF
mollisols,cryolls,haplocryolls,fluvaquentic haplocryolls,IEFG,I,IE,IEF,IEFG
mollisols,cryolls,haplocryolls,aquic haplocryolls,IEFH,I,IE,IEF,IEFH
mollisols,cryolls,haplocryolls,oxyaquic haplocryolls,IEFI,I,IE,IEF,IEFI
mollisols,cryolls,haplocryolls,calcic pachic haplocryolls,IEFJ,I,IE,IEF,IEFJ
mollisols,cryolls,haplocryolls,pachic haplocryolls,IEFK,I,IE,IEF,IEFK
mollisols,cryolls,haplocryolls,fluventic haplocryolls,IEFL,I,IE,IEF,IEFL
mollisols,cryolls,haplocryolls,calcic haplocryolls,IEFM,I,IE,IEF,IEFM
mollisols,cryolls,haplocryolls,ustic haplocryolls,IEFN,I,IE,IEF,IEFN
mollisols,cryolls,haplocryolls,xeric haplocryolls,IEFO,I,IE,IEF,IEFO
mollisols,cryolls,haplocryolls,typic haplocryolls,IEFP,I,IE,IEF,IEFP
mollisols,xerolls,durixerolls,vertic durixerolls,IFAA,I,IF,IFA,IFAA
mollisols,xerolls,durixerolls,vitritorrandic durixerolls,IFAB,I,IF,IFA,IFAB
mollisols,xerolls,durixerolls,vitrandic durixerolls,IFAC,I,IF,IFA,IFAC
mollisols,xerolls,durixerolls,aquic durixerolls,IFAD,I,IF,IFA,IFAD
mollisols,xerolls,durixerolls,paleargidic durixerolls,IFAE,I,IF,IFA,IFAE
mollisols,xerolls,durixerolls,abruptic argiduridic durixerolls,IFAF,I,IF,IFA,IFAF
mollisols,xerolls,durixerolls,cambidic durixerolls,IFAG,I,IF,IFA,IFAG
mollisols,xerolls,durixerolls,haploduridic durixerolls,IFAH,I,IF,IFA,IFAH
mollisols,xerolls,durixerolls,argidic durixerolls,IFAI,I,IF,IFA,IFAI
mollisols,xerolls,durixerolls,argiduridic durixerolls,IFAJ,I,IF,IFA,IFAJ
mollisols,xerolls,durixerolls,haplic palexerollic durixerolls,IFAK,I,IF,IFA,IFAK
mollisols,xerolls,durixerolls,palexerollic durixerolls,IFAL,I,IF,IFA,IFAL
mollisols,xerolls,durixerolls,haplic haploxerollic durixerolls,IFAM,I,IF,IFA,IFAM
mollisols,xerolls,durixerolls,haploxerollic durixerolls,IFAN,I,IF,IFA,IFAN
mollisols,xerolls,durixerolls,haplic durixerolls,IFAO,I,IF,IFA,IFAO
mollisols,xerolls,durixerolls,typic durixerolls,IFAP,I,IF,IFA,IFAP
mollisols,xerolls,natrixerolls,vertic natrixerolls,IFBA,I,IF,IFB,IFBA
mollisols,xerolls,natrixerolls,aquic duric natrixerolls,IFBB,I,IF,IFB,IFBB
mollisols,xerolls,natrixerolls,aquic natrixerolls,IFBC,I,IF,IFB,IFBC
mollisols,xerolls,natrixerolls,aridic natrixerolls,IFBD,I,IF,IFB,IFBD
mollisols,xerolls,natrixerolls,duric natrixerolls,IFBE,I,IF,IFB,IFBE
mollisols,xerolls,natrixerolls,typic natrixerolls,IFBF,I,IF,IFB,IFBF
mollisols,xerolls,palexerolls,vertic palexerolls,IFCA,I,IF,IFC,IFCA
mollisols,xerolls,palexerolls,vitrandic palexerolls,IFCB,I,IF,IFC,IFCB
mollisols,xerolls,palexerolls,aquic palexerolls,IFCC,I,IF,IFC,IFCC
mollisols,xerolls,palexerolls,pachic palexerolls,IFCD,I,IF,IFC,IFCD
mollisols,xerolls,palexerolls,petrocalcidic palexerolls,IFCE,I,IF,IFC,IFCE
mollisols,xerolls,palexerolls,duric palexerolls,IFCF,I,IF,IFC,IFCF
mollisols,xerolls,palexerolls,aridic palexerolls,IFCG,I,IF,IFC,IFCG
mollisols,xerolls,palexerolls,petrocalcic palexerolls,IFCH,I,IF,IFC,IFCH
mollisols,xerolls,palexerolls,ultic palexerolls,IFCI,I,IF,IFC,IFCI
mollisols,xerolls,palexerolls,haplic palexerolls,IFCJ,I,IF,IFC,IFCJ
mollisols,xerolls,palexerolls,typic palexerolls,IFCK,I,IF,IFC,IFCK
mollisols,xerolls,calcixerolls,aridic lithic calcixerolls,IFDA,I,IF,IFD,IFDA
mollisols,xerolls,calcixerolls,lithic calcixerolls,IFDB,I,IF,IFD,IFDB
mollisols,xerolls,calcixerolls,vertic calcixerolls,IFDC,I,IF,IFD,IFDC
mollisols,xerolls,calcixerolls,aquic calcixerolls,IFDD,I,IF,IFD,IFDD
mollisols,xerolls,calcixerolls,oxyaquic calcixerolls,IFDE,I,IF,IFD,IFDE
mollisols,xerolls,calcixerolls,pachic calcixerolls,IFDF,I,IF,IFD,IFDF
mollisols,xerolls,calcixerolls,vitrandic calcixerolls,IFDG,I,IF,IFD,IFDG
mollisols,xerolls,calcixerolls,aridic calcixerolls,IFDH,I,IF,IFD,IFDH
mollisols,xerolls,calcixerolls,vermic calcixerolls,IFDI,I,IF,IFD,IFDI
mollisols,xerolls,calcixerolls,typic calcixerolls,IFDJ,I,IF,IFD,IFDJ
mollisols,xerolls,argixerolls,aridic lithic argixerolls,IFEA,I,IF,IFE,IFEA
mollisols,xerolls,argixerolls,lithic ultic argixerolls,IFEB,I,IF,IFE,IFEB
mollisols,xerolls,argixerolls,lithic argixerolls,IFEC,I,IF,IFE,IFEC
mollisols,xerolls,argixerolls,torrertic argixerolls,IFED,I,IF,IFE,IFED
mollisols,xerolls,argixerolls,vertic argixerolls,IFEE,I,IF,IFE,IFEE
mollisols,xerolls,argixerolls,andic argixerolls,IFEF,I,IF,IFE,IFEF
mollisols,xerolls,argixerolls,vitritorrandic argixerolls,IFEG,I,IF,IFE,IFEG
mollisols,xerolls,argixerolls,vitrandic argixerolls,IFEH,I,IF,IFE,IFEH
mollisols,xerolls,argixerolls,aquultic argixerolls,IFEI,I,IF,IFE,IFEI
mollisols,xerolls,argixerolls,aquic argixerolls,IFEJ,I,IF,IFE,IFEJ
mollisols,xerolls,argixerolls,oxyaquic argixerolls,IFEK,I,IF,IFE,IFEK
mollisols,xerolls,argixerolls,alfic argixerolls,IFEL,I,IF,IFE,IFEL
mollisols,xerolls,argixerolls,calcic pachic argixerolls,IFEM,I,IF,IFE,IFEM
mollisols,xerolls,argixerolls,pachic ultic argixerolls,IFEN,I,IF,IFE,IFEN
mollisols,xerolls,argixerolls,pachic argixerolls,IFEO,I,IF,IFE,IFEO
mollisols,xerolls,argixerolls,argiduridic argixerolls,IFEP,I,IF,IFE,IFEP
mollisols,xerolls,argixerolls,duric argixerolls,IFEQ,I,IF,IFE,IFEQ
mollisols,xerolls,argixerolls,calciargidic argixerolls,IFER,I,IF,IFE,IFER
mollisols,xerolls,argixerolls,aridic argixerolls,IFES,I,IF,IFE,IFES
mollisols,xerolls,argixerolls,calcic argixerolls,IFET,I,IF,IFE,IFET
mollisols,xerolls,argixerolls,ultic argixerolls,IFEU,I,IF,IFE,IFEU
mollisols,xerolls,argixerolls,typic argixerolls,IFEV,I,IF,IFE,IFEV
mollisols,xerolls,haploxerolls,aridic lithic haploxerolls,IFFA,I,IF,IFF,IFFA
mollisols,xerolls,haploxerolls,lithic ultic haploxerolls,IFFB,I,IF,IFF,IFFB
mollisols,xerolls,haploxerolls,lithic haploxerolls,IFFC,I,IF,IFF,IFFC
mollisols,xerolls,haploxerolls,torrertic haploxerolls,IFFD,I,IF,IFF,IFFD
mollisols,xerolls,haploxerolls,vertic haploxerolls,IFFE,I,IF,IFF,IFFE
mollisols,xerolls,haploxerolls,andic haploxerolls,IFFF,I,IF,IFF,IFFF
mollisols,xerolls,haploxerolls,vitritorrandic haploxerolls,IFFG,I,IF,IFF,IFFG
mollisols,xerolls,haploxerolls,vitrandic haploxerolls,IFFH,I,IF,IFF,IFFH
mollisols,xerolls,haploxerolls,aquic cumulic haploxerolls,IFFI,I,IF,IFF,IFFI
mollisols,xerolls,haploxerolls,cumulic ultic haploxerolls,IFFJ,I,IF,IFF,IFFJ
mollisols,xerolls,haploxerolls,cumulic haploxerolls,IFFK,I,IF,IFF,IFFK
mollisols,xerolls,haploxerolls,fluvaquentic haploxerolls,IFFL,I,IF,IFF,IFFL
mollisols,xerolls,haploxerolls,aquic duric haploxerolls,IFFM,I,IF,IFF,IFFM
mollisols,xerolls,haploxerolls,aquultic haploxerolls,IFFN,I,IF,IFF,IFFN
mollisols,xerolls,haploxerolls,aquic haploxerolls,IFFO,I,IF,IFF,IFFO
mollisols,xerolls,haploxerolls,oxyaquic haploxerolls,IFFP,I,IF,IFF,IFFP
mollisols,xerolls,haploxerolls,calcic pachic haploxerolls,IFFQ,I,IF,IFF,IFFQ
mollisols,xerolls,haploxerolls,pachic ultic haploxerolls,IFFR,I,IF,IFF,IFFR
mollisols,xerolls,haploxerolls,pachic haploxerolls,IFFS,I,IF,IFF,IFFS
mollisols,xerolls,haploxerolls,torrifluventic haploxerolls,IFFT,I,IF,IFF,IFFT
mollisols,xerolls,haploxerolls,duridic haploxerolls,IFFU,I,IF,IFF,IFFU
mollisols,xerolls,haploxerolls,calcidic haploxerolls,IFFV,I,IF,IFF,IFFV
mollisols,xerolls,haploxerolls,torripsammentic haploxerolls,IFFW,I,IF,IFF,IFFW
mollisols,xerolls,haploxerolls,torriorthentic haploxerolls,IFFX,I,IF,IFF,IFFX
mollisols,xerolls,haploxerolls,aridic haploxerolls,IFFY,I,IF,IFF,IFFY
mollisols,xerolls,haploxerolls,duric haploxerolls,IFFZ,I,IF,IFF,IFFZ
mollisols,xerolls,haploxerolls,psammentic haploxerolls,IFFZa,I,IF,IFF,IFFZa
mollisols,xerolls,haploxerolls,fluventic haploxerolls,IFFZb,I,IF,IFF,IFFZb
mollisols,xerolls,haploxerolls,vermic haploxerolls,IFFZc,I,IF,IFF,IFFZc
mollisols,xerolls,haploxerolls,calcic haploxerolls,IFFZd,I,IF,IFF,IFFZd
mollisols,xerolls,haploxerolls,entic ultic haploxerolls,IFFZe,I,IF,IFF,IFFZe
mollisols,xerolls,haploxerolls,ultic haploxerolls,IFFZf,I,IF,IFF,IFFZf
mollisols,xerolls,haploxerolls,entic haploxerolls,IFFZg,I,IF,IFF,IFFZg
mollisols,xerolls,haploxerolls,typic haploxerolls,IFFZh,I,IF,IFF,IFFZh
mollisols,ustolls,durustolls,natric durustolls,IGAA,I,IG,IGA,IGAA
mollisols,ustolls,durustolls,haploduridic durustolls,IGAB,I,IG,IGA,IGAB
mollisols,ustolls,durustolls,argiduridic durustolls,IGAC,I,IG,IGA,IGAC
mollisols,ustolls,durustolls,entic durustolls,IGAD,I,IG,IGA,IGAD
mollisols,ustolls,durustolls,haplic durustolls,IGAE,I,IG,IGA,IGAE
mollisols,ustolls,durustolls,typic durustolls,IGAF,I,IG,IGA,IGAF
mollisols,ustolls,natrustolls,leptic torrertic natrustolls,IGBA,I,IG,IGB,IGBA
mollisols,ustolls,natrustolls,torrertic natrustolls,IGBB,I,IG,IGB,IGBB
mollisols,ustolls,natrustolls,leptic vertic natrustolls,IGBC,I,IG,IGB,IGBC
mollisols,ustolls,natrustolls,glossic vertic natrustolls,IGBD,I,IG,IGB,IGBD
mollisols,ustolls,natrustolls,vertic natrustolls,IGBE,I,IG,IGB,IGBE
mollisols,ustolls,natrustolls,aridic leptic natrustolls,IGBF,I,IG,IGB,IGBF
mollisols,ustolls,natrustolls,leptic natrustolls,IGBG,I,IG,IGB,IGBG
mollisols,ustolls,natrustolls,aquic natrustolls,IGBH,I,IG,IGB,IGBH
mollisols,ustolls,natrustolls,aridic natrustolls,IGBI,I,IG,IGB,IGBI
mollisols,ustolls,natrustolls,duric natrustolls,IGBJ,I,IG,IGB,IGBJ
mollisols,ustolls,natrustolls,glossic natrustolls,IGBK,I,IG,IGB,IGBK
mollisols,ustolls,natrustolls,typic natrustolls,IGBL,I,IG,IGB,IGBL
mollisols,ustolls,calciustolls,salidic calciustolls,IGCA,I,IG,IGC,IGCA
mollisols,ustolls,calciustolls,lithic petrocalcic calciustolls,IGCB,I,IG,IGC,IGCB
mollisols,ustolls,calciustolls,lithic calciustolls,IGCC,I,IG,IGC,IGCC
mollisols,ustolls,calciustolls,torrertic calciustolls,IGCD,I,IG,IGC,IGCD
mollisols,ustolls,calciustolls,udertic calciustolls,IGCE,I,IG,IGC,IGCE
mollisols,ustolls,calciustolls,vertic calciustolls,IGCF,I,IG,IGC,IGCF
mollisols,ustolls,calciustolls,petrocalcic calciustolls,IGCG,I,IG,IGC,IGCG
mollisols,ustolls,calciustolls,gypsic calciustolls,IGCH,I,IG,IGC,IGCH
mollisols,ustolls,calciustolls,aquic calciustolls,IGCI,I,IG,IGC,IGCI
mollisols,ustolls,calciustolls,oxyaquic calciustolls,IGCJ,I,IG,IGC,IGCJ
mollisols,ustolls,calciustolls,pachic calciustolls,IGCK,I,IG,IGC,IGCK
mollisols,ustolls,calciustolls,aridic calciustolls,IGCL,I,IG,IGC,IGCL
mollisols,ustolls,calciustolls,udic calciustolls,IGCM,I,IG,IGC,IGCM
mollisols,ustolls,calciustolls,typic calciustolls,IGCN,I,IG,IGC,IGCN
mollisols,ustolls,paleustolls,torrertic paleustolls,IGDA,I,IG,IGD,IGDA
mollisols,ustolls,paleustolls,udertic paleustolls,IGDB,I,IG,IGD,IGDB
mollisols,ustolls,paleustolls,vertic paleustolls,IGDC,I,IG,IGD,IGDC
mollisols,ustolls,paleustolls,aquic paleustolls,IGDD,I,IG,IGD,IGDD
mollisols,ustolls,paleustolls,pachic paleustolls,IGDE,I,IG,IGD,IGDE
mollisols,ustolls,paleustolls,petrocalcic paleustolls,IGDF,I,IG,IGD,IGDF
mollisols,ustolls,paleustolls,calcidic paleustolls,IGDG,I,IG,IGD,IGDG
mollisols,ustolls,paleustolls,aridic paleustolls,IGDH,I,IG,IGD,IGDH
mollisols,ustolls,paleustolls,udic paleustolls,IGDI,I,IG,IGD,IGDI
mollisols,ustolls,paleustolls,calcic paleustolls,IGDJ,I,IG,IGD,IGDJ
mollisols,ustolls,paleustolls,entic paleustolls,IGDK,I,IG,IGD,IGDK
mollisols,ustolls,paleustolls,typic paleustolls,IGDL,I,IG,IGD,IGDL
mollisols,ustolls,argiustolls,aridic lithic argiustolls,IGEA,I,IG,IGE,IGEA
mollisols,ustolls,argiustolls,alfic lithic argiustolls,IGEB,I,IG,IGE,IGEB
mollisols,ustolls,argiustolls,lithic argiustolls,IGEC,I,IG,IGE,IGEC
mollisols,ustolls,argiustolls,aquertic argiustolls,IGED,I,IG,IGE,IGED
mollisols,ustolls,argiustolls,torrertic argiustolls,IGEE,I,IG,IGE,IGEE
mollisols,ustolls,argiustolls,pachic udertic argiustolls,IGEF,I,IG,IGE,IGEF
mollisols,ustolls,argiustolls,udertic argiustolls,IGEG,I,IG,IGE,IGEG
mollisols,ustolls,argiustolls,pachic vertic argiustolls,IGEH,I,IG,IGE,IGEH
mollisols,ustolls,argiustolls,vertic argiustolls,IGEI,I,IG,IGE,IGEI
mollisols,ustolls,argiustolls,andic argiustolls,IGEJ,I,IG,IGE,IGEJ
mollisols,ustolls,argiustolls,vitritorrandic argiustolls,IGEK,I,IG,IGE,IGEK
mollisols,ustolls,argiustolls,vitrandic argiustolls,IGEL,I,IG,IGE,IGEL
mollisols,ustolls,argiustolls,aquic argiustolls,IGEM,I,IG,IGE,IGEM
mollisols,ustolls,argiustolls,oxyaquic argiustolls,IGEN,I,IG,IGE,IGEN
mollisols,ustolls,argiustolls,pachic argiustolls,IGEO,I,IG,IGE,IGEO
mollisols,ustolls,argiustolls,alfic argiustolls,IGEP,I,IG,IGE,IGEP
mollisols,ustolls,argiustolls,calcidic argiustolls,IGEQ,I,IG,IGE,IGEQ
